"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5872","RT @AvantTheoryMag: #Valentinesday with @gwenstefani and @blakeshelton! #gwenstefani #blakeshelton (photo: Gwen Stefani) #Love #CameHereToF…",FALSE,0,NA,2017-02-16 01:21:10,FALSE,NA,"832037070323535873",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bellava2017",10,TRUE,FALSE,NA,NA
"5873","RT @AimlessMoments: Still time to grab this @OrlandoEye deal on Groupon!  #ValentinesDay #Groupon #ad #orlando #savings #deals https://t.co…",FALSE,0,NA,2017-02-16 01:21:08,FALSE,NA,"832037061616099329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoubleDutyMommy",77,TRUE,FALSE,NA,NA
"5874","RT @ShadowhuntersTV: Dear Valentine, from Mag...nus. <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> // @HarryShumJr #ValentinesDay #Shadowhunters https://t.co/0xaO60CXtV",FALSE,0,NA,2017-02-16 01:21:05,FALSE,NA,"832037048605405189",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","estimadinha",1126,TRUE,FALSE,NA,NA
"5875","RT @Dr_poapo: 3<U+79D2><U+524D>!
 #ValentinesDay https://t.co/fwyXIpD1lg",FALSE,0,NA,2017-02-16 01:21:02,FALSE,NA,"832037034998980612",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkoyom_",173,TRUE,FALSE,NA,NA
"5876","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:21:00,FALSE,NA,"832037028028096512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiDaddyyy",595,TRUE,FALSE,NA,NA
"5877","Why not celebrate #ValentinesDay more often? <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BD><U+00BE><ed><U+00A0><U+00BC><ed><U+00BD><U+0093>...<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8>: @nettasgram https://t.co/jgAoOfpZsz",FALSE,0,NA,2017-02-16 01:21:00,FALSE,NA,"832037027340251136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheTipsyBoar",0,FALSE,FALSE,NA,NA
"5878","RT @Korseries: <ed><U+00A0><U+00BD><ed><U+00B2><U+009E> <U+0E23><U+0E27><U+0E21><U+0E0B><U+0E35><U+0E23><U+0E35><U+0E2A><U+0E4C> 14 <U+0E40><U+0E23><U+0E37><U+0E48><U+0E2D><U+0E07> <U+0E19><U+0E48><U+0E32><U+0E14><U+0E39><U+0E43><U+0E19><U+0E40><U+0E14><U+0E37><U+0E2D><U+0E19><U+0E41><U+0E2B><U+0E48><U+0E07><U+0E04><U+0E27><U+0E32><U+0E21><U+0E23><U+0E31><U+0E01> <U+0E43><U+0E04><U+0E23><U+0E22><U+0E31><U+0E07><U+0E44><U+0E21><U+0E48><U+0E14><U+0E39><U+0E40><U+0E23><U+0E37><U+0E48><U+0E2D><U+0E07><U+0E44><U+0E2B><U+0E19> <U+0E23><U+0E35><U+0E1A><U+0E08><U+0E31><U+0E14><U+0E40><U+0E25><U+0E22>!!<ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #ValentinesDay #<U+0E27><U+0E32><U+0E40><U+0E25><U+0E19><U+0E44><U+0E17><U+0E19><U+0E4C> https://t.co/2fq…",FALSE,0,NA,2017-02-16 01:20:58,FALSE,NA,"832037019089920001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meenkimhan",2172,TRUE,FALSE,NA,NA
"5879","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:56,FALSE,NA,"832037008914661376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kbakes9",595,TRUE,FALSE,NA,NA
"5880","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:53,FALSE,NA,"832036999053901824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Penelopous",595,TRUE,FALSE,NA,NA
"5881","RT @7Arrow2: Happy #ValentinesDay  #LoveIsLove 
@ManulTop Gracias preciosidad <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/YDstUwBoMT",FALSE,0,NA,2017-02-16 01:20:53,FALSE,NA,"832036997019611137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EulisesHairyMen",11,TRUE,FALSE,NA,NA
"5882","RT @kennyg: Hope everyone enjoys a saxy #ValentinesDay today with your loved ones :) https://t.co/PsCHR2ZfRi",FALSE,0,NA,2017-02-16 01:20:51,FALSE,NA,"832036989897674754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatiasCarulli",2919,TRUE,FALSE,NA,NA
"5883","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:51,FALSE,NA,"832036988035485696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeteWelly",595,TRUE,FALSE,NA,NA
"5884","RT @twistmag: .@LaurenJauregui shared an inspiring #ValentinesDay message that you should keep with you all the time &gt;&gt; https://t.co/tuppzA…",FALSE,0,NA,2017-02-16 01:20:51,FALSE,NA,"832036987842416640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sectuinferius",377,TRUE,FALSE,NA,NA
"5885","RT @Harjits415: @CashKizz no problem I was just thinking about u how was your #Valentinesday",FALSE,0,NA,2017-02-16 01:20:50,FALSE,NA,"832036985980145665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harjits415",1,TRUE,FALSE,NA,NA
"5886","RT @MontereyAq: However #ValentinesDay went, there are plenty of fish in the sea—thanks to environmental protection! #SaveOurOcean https://…",FALSE,0,NA,2017-02-16 01:20:48,FALSE,NA,"832036976937283584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pothila",43,TRUE,FALSE,NA,NA
"5887","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:47,FALSE,NA,"832036974668238848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michael_Dudor",595,TRUE,FALSE,NA,NA
"5888","RT @SunnyLeone: This #ValentinesDay gift your Loved one a gift of #Lust @Lustbysunny https://t.co/3xLWXL8o2g #SunnyLeone
-- https://t.co/OD…",FALSE,0,NA,2017-02-16 01:20:46,FALSE,NA,"832036969739808768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","binodkarki123",84,TRUE,FALSE,NA,NA
"5889","RT @NatGeo: On #ValentinesDay, show us how you care for Earth. #MyClimateAction https://t.co/pj5kg8eTwW",FALSE,0,NA,2017-02-16 01:20:45,FALSE,NA,"832036966577246208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BluMalamoot",900,TRUE,FALSE,NA,NA
"5890","@CashKizz no problem I was just thinking about u how was your #Valentinesday",FALSE,2,"CashKizz",2017-02-16 01:20:43,FALSE,"832035098467803136","832036955244224512","3176753232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harjits415",1,FALSE,FALSE,NA,NA
"5891","RT @popwrecked: Happy Day After #ValentinesDay From #PopwreckedApproved @AbiRatchford https://t.co/BZSR4U43St",FALSE,0,NA,2017-02-16 01:20:43,FALSE,NA,"832036954749276160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annamar05652726",2005,TRUE,FALSE,NA,NA
"5892","What I wore on my #Valentinesday evening for dinner with my Love. The pink &amp; blk detail in the belle skirt... https://t.co/h9orAOngGp",FALSE,0,NA,2017-02-16 01:20:42,FALSE,NA,"832036949976371201",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","vStylistTamy",0,FALSE,FALSE,NA,NA
"5893","RT @MaseratiUSA: At first sight, my heart started to race. #ValentinesDay https://t.co/nH7Y0hORDR",FALSE,0,NA,2017-02-16 01:20:41,FALSE,NA,"832036949498220555",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osovrrogvnt__",253,TRUE,FALSE,NA,NA
"5894","RT @PootPoot: “It may be FROZEN outside, but my heart is warm around you” #BallparkPrincess #ValentinesDay #Twins https://t.co/XBi6OlDv17",FALSE,0,NA,2017-02-16 01:20:41,FALSE,NA,"832036948944445440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danoo09",10,TRUE,FALSE,NA,NA
"5895","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:40,FALSE,NA,"832036944733413376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","APacemaker",595,TRUE,FALSE,NA,NA
"5896","@lauramarano how was your #ValentinesDay yesterday?",FALSE,0,"lauramarano",2017-02-16 01:20:39,FALSE,NA,"832036939838681089","467048692","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","araceli_jamiR5",0,FALSE,FALSE,NA,NA
"5897","RT @BlueBloods_CBS: Happy #ValentinesDay #BlueBloods Fans! https://t.co/DnuTZQQFZN",FALSE,0,NA,2017-02-16 01:20:39,FALSE,NA,"832036938911735808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdrianeSmith_",68,TRUE,FALSE,NA,NA
"5898","Esperamos que este #ValentinesDay fuera un éxito aún para aquellos que tocaron el violín  #ChilenismosInEnglish... https://t.co/UnVNvqaRiD",FALSE,0,NA,2017-02-16 01:20:36,FALSE,NA,"832036925905260544",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","beyondenglish",0,FALSE,FALSE,NA,NA
"5899","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:35,FALSE,NA,"832036923925471233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shak_IncreDible",595,TRUE,FALSE,NA,NA
"5900","RT @candywashington: Enjoy @Wacoal: https://t.co/d29uO0NVEQ! I'll be celebrating in luxury #lingerie for #ValentinesDay #wacoalwoman #wacoa…",FALSE,0,NA,2017-02-16 01:20:34,FALSE,NA,"832036919072665600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacamofenanae",3,TRUE,FALSE,NA,NA
"5901","RT @HTC_BriannaG: <ed><U+00A0><U+00BD><ed><U+00B2><U+009D><ed><U+00A0><U+00BD><ed><U+00B2><U+009D>Happy #ValentinesDay <ed><U+00A0><U+00BD><ed><U+00B2><U+009D><ed><U+00A0><U+00BD><ed><U+00B2><U+009D>

I hope your day is filled with lots of L<U+2764><U+FE0F>VE &amp; Joy!<U+2763><U+FE0F> #BeMine 

X<ed><U+00A0><U+00BD><ed><U+00B2><U+008B>X<ed><U+00A0><U+00BD><ed><U+00B2><U+008B>, 
@TexansCheer <ed><U+00A0><U+00BC><ed><U+00BE><U+0088> https://…",FALSE,0,NA,2017-02-16 01:20:33,FALSE,NA,"832036915474026496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joeytexan217",53,TRUE,FALSE,NA,NA
"5902","RT @LDCArizona: Happy #ValentinesDay! Do you prefer #roses or #chocolate? #LEGO https://t.co/oc4NxZuQlL",FALSE,0,NA,2017-02-16 01:20:33,FALSE,NA,"832036915415101440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LEGOLANDTokyo",3,TRUE,FALSE,NA,NA
"5903","RT @cavs: The best #ValentinesDay gift <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/0p8nz2KTCM",FALSE,0,NA,2017-02-16 01:20:33,FALSE,NA,"832036912185618433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheSliderDog",203,TRUE,FALSE,NA,NA
"5904","RT @ColeTheBlackCat: All Valentino wanted was some love &lt;3
https://t.co/bjtyW8klV6
#ValentinesDay",FALSE,0,NA,2017-02-16 01:20:31,FALSE,NA,"832036906292506625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CassCalderon",43,TRUE,FALSE,NA,NA
"5905","RT @showcasedotca: 5 of the steamiest moments from #Outlander, in honour of #ValentinesDay! https://t.co/FKPd3ABjn4",FALSE,0,NA,2017-02-16 01:20:31,FALSE,NA,"832036904195473408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_moobies_",600,TRUE,FALSE,NA,NA
"5906","RT @wesandwo: Jeweled Ornaments- Hearts, Circles, Cross by WesandWo  https://t.co/TAwfwNvlSm via @Etsy #valentinesday #redhearts #epiconets…",FALSE,0,NA,2017-02-16 01:20:31,FALSE,NA,"832036903977357312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","JellybeansClos1",14,TRUE,FALSE,NA,NA
"5907","RT @Research4People: Follow &amp; RT until 12pm Thursday 16th February for a chance to win this #ValentinesDay gift!  <ed><U+00A0><U+00BC><ed><U+00BE><U+0089> <U+2764><U+FE0F> Who doesn't love a g…",FALSE,0,NA,2017-02-16 01:20:28,FALSE,NA,"832036892845699072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sparklerosey",474,TRUE,FALSE,NA,NA
"5908","RT @HamillHimself: Hoping you can share your #ValentinesDay with someone you truly love (or at least some decent chocolate) #BetterThanGrou…",FALSE,0,NA,2017-02-16 01:20:26,FALSE,NA,"832036883332997120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blumen13_",1146,TRUE,FALSE,NA,NA
"5909","RT @TrissFox: Happy Valentine's Day I love you!!   @Cam4_NL @Cam4 @Cam4_DE @Cam4_FR  #Valentinesday https://t.co/8tmVGfbv2V",FALSE,0,NA,2017-02-16 01:20:23,FALSE,NA,"832036872943783936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Armando9p",18,TRUE,FALSE,NA,NA
"5910","RT @UniversalPicsAU: Happy #ValentinesDay from Mr Grey! Celebrate with your loved one and get tickets to see #FiftyShadesDarker tonight: ht…",FALSE,0,NA,2017-02-16 01:20:21,FALSE,NA,"832036861900111872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gisela_clau",281,TRUE,FALSE,NA,NA
"5911","RT @SCLibraries: #ThrowbackThursday: #Flower girls studio portrait, #Nambour, ca #1905 #LibraryLove #SunshineCoast #ValentinesDay #PictureS…",FALSE,0,NA,2017-02-16 01:20:19,FALSE,NA,"832036854509613056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iwasaplatypus",2,TRUE,FALSE,NA,NA
"5912","RT @ChooseToBFree: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>WikiLeaks: 'US Spies' Dems And Press Behind #FlynnResignation
Now THAT is punishable by law.
#MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
#ValentinesDay
htt…",FALSE,0,NA,2017-02-16 01:20:18,FALSE,NA,"832036850877472768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4liberty4usa",992,TRUE,FALSE,NA,NA
"5913","RT @mishacollins: As #ValentinesDay draws to a close, I just want to say: immigrants, you are  <U+2764>ed. And we will stand by you.",FALSE,0,NA,2017-02-16 01:20:16,FALSE,NA,"832036841721384960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","okaaay_bye",4550,TRUE,FALSE,NA,NA
"5914","RT @PortalDominicBr: .@Sarah_Hyland postou essa foto com o @DomSherwood1 em comemoração ao #ValentinesDay . https://t.co/iFMn5v9zp6",FALSE,0,NA,2017-02-16 01:20:15,FALSE,NA,"832036839880024064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaceBrasil",6,TRUE,FALSE,NA,NA
"5915","RT @PolToons: #ValentinesDay Massacre #MikeFlynn #Democrat #Obstructionists #DemocratLiesMatter #DontGetFooledAgain  https://t.co/MtBlGyGe5…",FALSE,0,NA,2017-02-16 01:20:15,FALSE,NA,"832036837963288576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SullyLovesGod",34,TRUE,FALSE,NA,NA
"5916","Day after #ValentinesDay = stock up on the on sale Valentines for next year!",FALSE,0,NA,2017-02-16 01:20:14,FALSE,NA,"832036833718571008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thisislinette",0,FALSE,FALSE,NA,NA
"5917","RT @OriginalFunko: RT &amp; follow @OriginalFunko for the chance to win a Belle &amp; The Beast Pop! prize pack! #ValentinesDay #BeOurGuest https:/…",FALSE,0,NA,2017-02-16 01:20:12,FALSE,NA,"832036824474337281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CurtReiman",10376,TRUE,FALSE,NA,NA
"5918","RT @MewzMe2: @OpticWhite We're sharing the love this #ValentinesDay! Retweet for your chance to win the Optic White regimen. https://t.co/R…",FALSE,0,NA,2017-02-16 01:20:10,FALSE,NA,"832036819554467841",NA,"<a href=""http://www.abcd.com"" rel=""nofollow"">Twitter-Bot-Thing</a>","MSueberg",1,TRUE,FALSE,NA,NA
"5919","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:09,FALSE,NA,"832036812952567811",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brittany_Lande",595,TRUE,FALSE,NA,NA
"5920","Watch how @1Omarion  spent his Vday this year! https://t.co/c5C25QjQsN #omarion #valentinesday #vday #holiday #comedy #laughter",FALSE,0,NA,2017-02-16 01:20:09,FALSE,NA,"832036812071829505",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Sicarahlashay",0,FALSE,FALSE,NA,NA
"5921","RT @showcasedotca: 5 of the steamiest moments from #Outlander, in honour of #ValentinesDay! https://t.co/FKPd3ABjn4",FALSE,0,NA,2017-02-16 01:20:07,FALSE,NA,"832036806157795328",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LisaMire2",600,TRUE,FALSE,NA,NA
"5922","Custom Acrylic Key chain, monogram car charm, personalized key ring, monogrammed bag tag.. https://t.co/8maYmQkODu… https://t.co/YL1mtnoIlU",FALSE,0,NA,2017-02-16 01:20:05,TRUE,NA,"832036797152653316",NA,"<a href=""https://around.io"" rel=""nofollow"">Around.io</a>","vineandwhimsy",0,FALSE,FALSE,NA,NA
"5923","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:20:03,FALSE,NA,"832036788785074176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdsmit25",595,TRUE,FALSE,NA,NA
"5924","RT @MunchMiami: #VALENTINESDAY #GIVEAWAY! Enter to win 1 of 15 boxes of #GlutenFree Whoopie Pies by following @MunchMiami &amp; @PipingGourmets…",FALSE,0,NA,2017-02-16 01:20:02,FALSE,NA,"832036785807060992",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">twitteranalysis1148</a>","suprbob42",107,TRUE,FALSE,NA,NA
"5925","RT @MetroManTO: No one is safe from the Heartbreak Kid, Joe Trudeau.
#valentinesday #Valentines #JoeTrudeau https://t.co/ty2OM4oKxQ",FALSE,0,NA,2017-02-16 01:20:02,FALSE,NA,"832036782900379648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanceDee",479,TRUE,FALSE,NA,NA
"5926","RT @LillyLibDuke: When you have to #study on #Valentinesday, there are sweet moments <U+2764><ed><U+00A0><U+00BD><ed><U+00B3><U+009A> #pictureduke #duke #duke2020 #libraries #lilly #fir…",FALSE,0,NA,2017-02-16 01:20:00,FALSE,NA,"832036775153561600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","artstigators",1,TRUE,FALSE,NA,NA
"5927","RT @MyPeakChallenge: <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009D> Happy #ValentinesDay! How will you show yourself some love today? <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009D>",FALSE,0,NA,2017-02-16 01:19:59,FALSE,NA,"832036770292330496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamie_sassenach",30,TRUE,FALSE,NA,NA
"5928","#latepost

Perfect way to end #ValentinesDay. See you next year <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+FE0F>",FALSE,0,NA,2017-02-16 01:19:58,FALSE,NA,"832036766915895296",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dakarai_Turner",0,FALSE,FALSE,NA,NA
"5929","RT @RobLee14867427: Happy #Valentine my <U+2764><U+FE0F>

#lingerie #white #panties #bentover #lace #valentinesday #dressup https://t.co/bZNvZf1gpQ",FALSE,0,NA,2017-02-16 01:19:56,FALSE,NA,"832036760171462662",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hakandeniz44733",2,TRUE,FALSE,NA,NA
"5930","RT @AnimalsAsia: There's still time to buy a #ValentinesDay gift for bears rescued from bile farms. Go here: https://t.co/vTz8nLJP6l Thank…",FALSE,0,NA,2017-02-16 01:19:56,FALSE,NA,"832036759139663873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fernandaavm",34,TRUE,FALSE,NA,NA
"5931","RT @monica_dankers: @MyPeakChallenge I joined MPC2017 today thanks to an Angel. Better gift ever on #ValentinesDay",FALSE,0,NA,2017-02-16 01:19:56,FALSE,NA,"832036758623834112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamie_sassenach",5,TRUE,FALSE,NA,NA
"5932","RT @HaileeSteinfeld: EEEEEEEE!! 

Who's making you blush today? <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#ReefEscape #SandalLove #ValentinesDay https://t.co/Ikj8uETuii",FALSE,0,NA,2017-02-16 01:19:56,FALSE,NA,"832036757780692992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LynzaeKent",638,TRUE,FALSE,NA,NA
"5933","RT @popwrecked: The official #ValentinesDay photo of @KendallKarsonXo is so hot, we should extend the holiday to two days. #PopwreckedAppro…",FALSE,0,NA,2017-02-16 01:19:54,FALSE,NA,"832036752634294273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SammyFromson",562,TRUE,FALSE,NA,NA
"5934","RT @superiorcasino: Don't be sad if you were alone on #ValentinesDay ! Chin up by spinning the #SuperiorCasino reels all day today! https:/…",FALSE,0,NA,2017-02-16 01:19:54,FALSE,NA,"832036750876884993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","superiorshare",1,TRUE,FALSE,NA,NA
"5935","#valentinesday #1daylater https://t.co/i0urMECGJp",FALSE,1,NA,2017-02-16 01:19:54,FALSE,NA,"832036750755115008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DrElizabethLee",0,FALSE,FALSE,NA,NA
"5936","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:19:52,FALSE,NA,"832036741934641152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ayson_Lamb",595,TRUE,FALSE,NA,NA
"5937","RT @MissUSA: Happy Happy <U+2764><U+2764> #ValentinesDay https://t.co/PCcSJmRQNu",FALSE,0,NA,2017-02-16 01:19:49,FALSE,NA,"832036728659726337",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RJazop",12,TRUE,FALSE,NA,NA
"5938","RT @cavs: This #ValentinesDay video was worth the wait … our squad will always love you. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/QUDTvpHuCY",FALSE,0,NA,2017-02-16 01:19:48,FALSE,NA,"832036723580362754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aelek514",595,TRUE,FALSE,NA,NA
"5939","RT @chie69v: @Jun2daKAY <U+2764><U+274C>
Happy Valentines<ed><U+00A0><U+00BD><ed><U+00B2><U+009D><ed><U+00A0><U+00BD><ed><U+00B0><U+00BC><ed><U+00A0><U+00BC><ed><U+00BD><U+00AB><U+2728>

#JUN_K #ValentinesDay https://t.co/CnjqwzR4Bs",FALSE,0,NA,2017-02-16 01:19:47,FALSE,NA,"832036721529204736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mia_Le2811",14,TRUE,FALSE,NA,NA
"5940","Love is in the air at Hallmark #Win a lovely prize pk for #ValentinesDay  @pawsitiveliving https://t.co/AJ03NDfneb 2/25 #LoveHallmarkCA",FALSE,0,NA,2017-02-16 01:19:46,FALSE,NA,"832036717158862848",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","DowneyK65",0,FALSE,FALSE,NA,NA
"5941","RT @republicoftea: Recovering from all the #ValentinesDay sweets? Organic Turmeric Ginger Green Tea can help maintain balanced blood sugar.…",FALSE,0,NA,2017-02-16 01:19:43,FALSE,NA,"832036704726953988",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RYarns",1,TRUE,FALSE,NA,NA
